"year"	"gender"	"field"	"count"	"total"
"1971"	"Female"	"University of Maine"	2053	72380
"1971"	"Female"	"Tufts University"	2219	72380
"1971"	"Male"	"Ball State University"	1786	72380
"1971"	"Male"	"Stanford University"	1305	72380
"1971"	"Gender"	"Emerson College"	0	72380
"1971"	"Gender"	"University of California-Berkeley"	0	72380
"1972"	"Female"	"Northeastern University"	2199	72380
"1972"	"Female"	"Princeton University"	2627	72380
"1972"	"Male"	"George Mason University"	3749	72380
"1972"	"Male"	"Northeastern University"	2199	72380
"1972"	"Female"	"George Mason University"	3749	72380
"1972"	"Gender"	"Richard Stockton College of New Jersey"	0	72380
"1972"	"Gender"	"Northeastern University"	0	72380
"1972"	"Male"	"University of Michigan at Ann Arbor"	9092	72380
"1972"	"Gender"	"University of Maine"	0	72380
"1972"	"Male"	"University of Maine"	2053	72380
"1972"	"Female"	"University of Rhode Island"	3414	72380
"1972"	"Female"	"Holy Cross College"	0	72380
"1972"	"Gender"	"Holy Cross College"	0	72380
"1972"	"Male"	"Princeton University"	2627	72380
"1972"	"Gender"	"Stanford University"	0	72380
"1972"	"Gender"	"University of Michigan at Ann Arbor"	0	72380
"1972"	"Male"	"Richard Stockton College of New Jersey"	0	72380
"1972"	"Male"	"Holy Cross College"	0	72380
"1972"	"Gender"	"Tufts University"	0	72380
"1972"	"Male"	"Harvard University"	2155	72380
"1972"	"Gender"	"George Mason University"	0	72380
"1972"	"Female"	"Stanford University"	1305	72380
"1972"	"Male"	"Brandeis University"	2133	72380
"1972"	"Female"	"Brandeis University"	2133	72380
"1972"	"Gender"	"Harvard University"	0	72380
"1972"	"Gender"	"Brandeis University"	0	72380
"1972"	"Female"	"Tufts University"	2219	72380
"1972"	"Female"	"Emerson College"	2146	72380
"1972"	"Gender"	"University of Rhode Island"	0	72380
"1972"	"Male"	"Stanford University"	1305	72380
"1972"	"Female"	"University of California-Berkeley"	1312	72380
"1972"	"Female"	"Harvard University"	2155	72380
"1972"	"Male"	"Emerson College"	2146	72380
"1972"	"Male"	"Tufts University"	2219	72380
"1972"	"Gender"	"Princeton University"	0	72380
"1972"	"Male"	"University of Rhode Island"	3414	72380
"1972"	"Gender"	"University of California-Berkeley"	0	72380
"1972"	"Male"	"University of California-Berkeley"	1312	72380
"1972"	"Female"	"Ball State University"	1786	72380
"1972"	"Gender"	"Ball State University"	0	72380
"1972"	"Female"	"Richard Stockton College of New Jersey"	0	72380
"1972"	"Male"	"Ball State University"	1786	72380
"1972"	"Female"	"University of Michigan at Ann Arbor"	9092	72380
"1972"	"Female"	"University of Maine"	2053	72380
"1972"	"Gender"	"Emerson College"	0	72380
"1973"	"Gender"	"Richard Stockton College of New Jersey"	0	91070
"1973"	"Female"	"Northeastern University"	2199	91070
"1973"	"Female"	"Princeton University"	2627	91070
"1973"	"Gender"	"Northeastern University"	0	91070
"1973"	"Gender"	"University of Maine"	0	91070
"1973"	"Female"	"Brandeis University"	2133	91070
"1973"	"Female"	"University of Rhode Island"	3414	91070
"1973"	"Gender"	"Holy Cross College"	0	91070
"1973"	"Gender"	"Ball State University"	0	91070
"1973"	"Male"	"Princeton University"	2627	91070
"1973"	"Female"	"George Mason University"	3749	91070
"1973"	"Male"	"George Mason University"	3749	91070
"1973"	"Male"	"Richard Stockton College of New Jersey"	9345	91070
"1973"	"Female"	"Richard Stockton College of New Jersey"	9345	91070
"1973"	"Male"	"Holy Cross College"	0	91070
"1973"	"Gender"	"Brandeis University"	0	91070
"1973"	"Male"	"Emerson College"	2146	91070
"1973"	"Male"	"Brandeis University"	2133	91070
"1973"	"Male"	"Northeastern University"	2199	91070
"1973"	"Female"	"Holy Cross College"	0	91070
"1973"	"Gender"	"University of Michigan at Ann Arbor"	0	91070
"1973"	"Gender"	"Harvard University"	0	91070
"1973"	"Female"	"Emerson College"	2146	91070
"1973"	"Gender"	"Stanford University"	0	91070
"1973"	"Gender"	"University of Rhode Island"	0	91070
"1973"	"Female"	"University of California-Berkeley"	1312	91070
"1973"	"Male"	"University of Michigan at Ann Arbor"	9092	91070
"1973"	"Female"	"Harvard University"	2155	91070
"1973"	"Female"	"Ball State University"	1786	91070
"1973"	"Female"	"Stanford University"	1305	91070
"1973"	"Male"	"University of Rhode Island"	3414	91070
"1973"	"Gender"	"University of California-Berkeley"	0	91070
"1973"	"Male"	"Tufts University"	2219	91070
"1973"	"Male"	"University of Maine"	2053	91070
"1973"	"Gender"	"Princeton University"	0	91070
"1973"	"Female"	"Tufts University"	2219	91070
"1973"	"Male"	"University of California-Berkeley"	1312	91070
"1973"	"Gender"	"Tufts University"	0	91070
"1973"	"Male"	"Harvard University"	2155	91070
"1973"	"Gender"	"George Mason University"	0	91070
"1973"	"Male"	"Ball State University"	1786	91070
"1973"	"Female"	"University of Maine"	2053	91070
"1973"	"Gender"	"Emerson College"	0	91070
"1973"	"Female"	"University of Michigan at Ann Arbor"	9092	91070
"1973"	"Male"	"Stanford University"	1305	91070
"1974"	"Gender"	"University of Michigan at Ann Arbor"	0	88915
"1974"	"Gender"	"George Mason University"	0	88915
"1974"	"Gender"	"University of Rhode Island"	0	88915
"1974"	"Female"	"University of California-Berkeley"	1312	88915
"1974"	"Gender"	"University of California-Berkeley"	0	88915
"1974"	"Gender"	"University of Maine"	0	88915
"1974"	"Male"	"Tufts University"	2219	88915
"1974"	"Female"	"Brandeis University"	2133	88915
"1974"	"Female"	"Tufts University"	2219	88915
"1974"	"Gender"	"Harvard University"	0	88915
"1974"	"Gender"	"Ball State University"	0	88915
"1974"	"Female"	"Emerson College"	2146	88915
"1974"	"Gender"	"Holy Cross College"	0	88915
"1974"	"Female"	"Ball State University"	1786	88915
"1974"	"Male"	"Holy Cross College"	0	88915
"1974"	"Gender"	"Richard Stockton College of New Jersey"	0	88915
"1974"	"Male"	"University of Rhode Island"	3414	88915
"1974"	"Female"	"Holy Cross College"	0	88915
"1974"	"Male"	"Northeastern University"	2199	88915
"1974"	"Gender"	"Tufts University"	0	88915
"1974"	"Male"	"Emerson College"	2146	88915
"1974"	"Female"	"Northeastern University"	2199	88915
"1974"	"Male"	"University of Michigan at Ann Arbor"	9092	88915
"1974"	"Gender"	"Emerson College"	0	88915
"1974"	"Male"	"University of Maine"	2053	88915
"1974"	"Male"	"Stanford University"	1305	88915
