"year"	"gender"	"field"	"count"	"total"
"1977"	"Male"	"University of California-Berkeley"	1312	62668
"1977"	"Male"	"Holy Cross College"	0	62668
"1977"	"Female"	"University of California-Berkeley"	1312	62668
"1977"	"Female"	"Holy Cross College"	0	62668
"1977"	"Female"	"Harvard University"	0	62668
"1978"	"Male"	"Ball State University"	1786	59254
"1978"	"Male"	"Stanford University"	0	59254
"1978"	"Female"	"University of Maine"	2053	59254
"1978"	"Male"	"Tufts University"	0	59254
"1978"	"Female"	"Tufts University"	0	59254
"1978"	"Male"	"Brandeis University"	2133	59254
"1978"	"Gender"	"Stanford University"	0	59254
"1978"	"Gender"	"Northeastern University"	0	59254
"1978"	"Gender"	"University of Maine"	0	59254
"1978"	"Male"	"University of Rhode Island"	3414	59254
"1978"	"Male"	"University of California-Berkeley"	1312	59254
"1978"	"Male"	"University of Michigan at Ann Arbor"	9092	59254
"1978"	"Female"	"Ball State University"	1786	59254
"1978"	"Gender"	"Brandeis University"	0	59254
"1978"	"Female"	"University of Michigan at Ann Arbor"	9092	59254
"1978"	"Female"	"Northeastern University"	2199	59254
"1978"	"Female"	"Stanford University"	0	59254
"1978"	"Female"	"University of Rhode Island"	0	59254
"1978"	"Gender"	"University of Michigan at Ann Arbor"	0	59254
"1978"	"Gender"	"Tufts University"	0	59254
"1978"	"Gender"	"University of California-Berkeley"	0	59254
"1978"	"Gender"	"Richard Stockton College of New Jersey"	0	59254
"1978"	"Female"	"Brandeis University"	2133	59254
"1978"	"Male"	"Holy Cross College"	0	59254
"1978"	"Male"	"Richard Stockton College of New Jersey"	9345	59254
"1978"	"Male"	"George Mason University"	0	59254
"1978"	"Female"	"George Mason University"	0	59254
"1978"	"Female"	"Holy Cross College"	0	59254
"1978"	"Gender"	"Holy Cross College"	0	59254
"1978"	"Gender"	"Ball State University"	0	59254
"1978"	"Female"	"University of California-Berkeley"	1312	59254
"1978"	"Female"	"Richard Stockton College of New Jersey"	9345	59254
"1978"	"Male"	"University of Maine"	2053	59254
"1978"	"Male"	"Harvard University"	0	59254
"1978"	"Gender"	"Harvard University"	0	59254
"1978"	"Gender"	"University of Rhode Island"	0	59254
"1978"	"Gender"	"George Mason University"	0	59254
"1978"	"Male"	"Northeastern University"	2199	59254
"1978"	"Female"	"Harvard University"	0	59254
"1979"	"Female"	"Holy Cross College"	0	58562
"1979"	"Male"	"Richard Stockton College of New Jersey"	9345	58562
"1979"	"Male"	"Ball State University"	1786	58562
"1979"	"Gender"	"Holy Cross College"	0	58562
"1979"	"Female"	"Northeastern University"	2199	58562
"1979"	"Gender"	"Ball State University"	0	58562
"1979"	"Male"	"University of Rhode Island"	3414	58562
"1979"	"Female"	"University of Maine"	0	58562
"1979"	"Gender"	"Northeastern University"	0	58562
"1979"	"Gender"	"Harvard University"	0	58562
"1979"	"Gender"	"Stanford University"	0	58562
"1979"	"Male"	"Holy Cross College"	0	58562
"1979"	"Male"	"Harvard University"	0	58562
"1979"	"Male"	"George Mason University"	0	58562
"1979"	"Female"	"Brandeis University"	2133	58562
"1979"	"Female"	"George Mason University"	0	58562
"1979"	"Male"	"University of California-Berkeley"	1312	58562
"1979"	"Female"	"Stanford University"	0	58562
"1979"	"Female"	"Harvard University"	0	58562
"1979"	"Gender"	"Brandeis University"	0	58562
"1979"	"Gender"	"George Mason University"	0	58562
"1979"	"Female"	"University of Michigan at Ann Arbor"	9092	58562
"1979"	"Female"	"University of California-Berkeley"	1312	58562
"1979"	"Gender"	"Richard Stockton College of New Jersey"	0	58562
"1979"	"Male"	"Brandeis University"	2133	58562
"1979"	"Gender"	"University of Maine"	0	58562
"1979"	"Gender"	"University of California-Berkeley"	0	58562
"1979"	"Male"	"Northeastern University"	2199	58562
"1979"	"Female"	"Ball State University"	1786	58562
"1979"	"Male"	"Stanford University"	0	58562
"1979"	"Male"	"University of Maine"	0	58562
"1979"	"Male"	"University of Michigan at Ann Arbor"	9092	58562
"1979"	"Female"	"Richard Stockton College of New Jersey"	9345	58562
"1979"	"Female"	"University of Rhode Island"	3414	58562
"1979"	"Gender"	"University of Rhode Island"	0	58562
"1979"	"Female"	"Tufts University"	0	58562
"1979"	"Gender"	"University of Michigan at Ann Arbor"	0	58562
"1979"	"Gender"	"Tufts University"	0	58562
"1979"	"Male"	"Tufts University"	0	58562
"1980"	"Female"	"University of Maine"	2053	62668
"1980"	"Male"	"Harvard University"	0	62668
"1980"	"Gender"	"Northeastern University"	0	62668
"1980"	"Female"	"George Mason University"	0	62668
"1980"	"Female"	"Holy Cross College"	0	62668
"1980"	"Female"	"Northeastern University"	2199	62668
"1980"	"Gender"	"Richard Stockton College of New Jersey"	0	62668
"1980"	"Male"	"Tufts University"	0	62668
"1980"	"Gender"	"George Mason University"	0	62668
"1980"	"Gender"	"Holy Cross College"	0	62668
"1980"	"Female"	"University of California-Berkeley"	1312	62668
"1980"	"Gender"	"Harvard University"	0	62668
"1980"	"Male"	"Holy Cross College"	0	62668
"1980"	"Gender"	"University of Maine"	0	62668
"1980"	"Male"	"George Mason University"	0	62668
"1980"	"Gender"	"University of Michigan at Ann Arbor"	0	62668
"1980"	"Male"	"Richard Stockton College of New Jersey"	9345	62668
"1980"	"Male"	"University of Rhode Island"	3414	62668
"1980"	"Male"	"University of California-Berkeley"	1312	62668
"1980"	"Male"	"University of Maine"	2053	62668
"1980"	"Male"	"University of Michigan at Ann Arbor"	9092	62668
"1980"	"Gender"	"Brandeis University"	0	62668
"1980"	"Female"	"University of Michigan at Ann Arbor"	9092	62668
"1980"	"Female"	"Tufts University"	0	62668
"1980"	"Gender"	"Ball State University"	0	62668
"1980"	"Gender"	"Stanford University"	0	62668
"1980"	"Gender"	"University of Rhode Island"	0	62668
"1980"	"Gender"	"University of California-Berkeley"	0	62668
"1980"	"Male"	"Ball State University"	1786	62668
"1980"	"Male"	"Northeastern University"	2199	62668
"1980"	"Male"	"Stanford University"	0	62668
"1980"	"Female"	"Brandeis University"	2133	62668
